IDMethod,project,package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,is_long_parameters_list
1242,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date.daycount.defaultimpl,Actual360,"calculateDaycountFraction(Calendar, Calendar, Calendar, Calendar)",4.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,34.0,34.0,5.0,0.0,0.0,2.0,10.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,11.0,35.0,0.0,809.0,37.0,11,58,2,541,326,7842,true
1243,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date.holiday,HolidayCalendar,"advance(Calendar, int, int, BusinessDayConvention)",4.0,2.0,0.0,0.0,2.0,4.0,48.0,14.0,0.0,5.0,0.0,5.0,0.0,2.0,10.0,0.0,0.0,5.0,0.0,0.4,0.0,0.0,0.0,12.0,?,9.0,3.0,12.0,1.0,?,1.0,321.0,321.0,262.0,0.0,0.0,4.0,19.0,3.0,42.0,1.09090909090909,?,42.0,3.5,3.5,4.0,29.0,0.0,613.0,30.0,11,58,2,541,326,7842,false
1244,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date.holiday,adjust(Calendar," BusinessDayConvention, Calendar)",3.0,1.0,7.0,2.0,2.0,4.0,83.0,15.0,0.0,4.0,0.0,11.0,0.0,2.0,10.0,0.0,0.0,5.0,0.0,0.4,0.0,0.0,0.0,12.0,?,9.0,3.0,12.0,1.0,?,1.0,321.0,321.0,262.0,0.0,0.0,4.0,19.0,3.0,42.0,1.09090909090909,?,42.0,3.5,3.5,4.0,29.0,0.0,613.0,30.0,11,58,2,541,326,7842,false
1245,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date.accrual,NotionalPeriod,"NotionalPeriod(Calendar, Calendar, Notional)",3.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,1.0,2.0,1.0,9.0,1.0,10.0,2.0,115.0,79.0,101.0,0.714285714285714,0.0,4.0,31.0,0.0,13.0,0.583333333333333,0.692307692307692,9.0,1.0,1.0,7.0,57.0,1.0,889.0,86.0,11,58,2,541,326,7842,false
1246,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date.accrual,NotionalPeriod,"NotionalPeriod(Calendar, Calendar, double, Iso4217Currency)",4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,13.0,1.0,2.0,1.0,9.0,1.0,10.0,2.0,115.0,79.0,101.0,0.714285714285714,0.0,4.0,31.0,0.0,13.0,0.583333333333333,0.692307692307692,9.0,1.0,1.0,7.0,57.0,1.0,889.0,86.0,11,58,2,541,326,7842,false
1247,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date.accrual,Payment,"Payment(double, Iso4217Currency, Calendar)",3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,112.0,58.0,0.0,0.194444444444444,0.0,1.0,12.0,0.0,12.0,0.848484848484848,0.5,6.0,1.0,1.0,7.0,57.0,1.0,889.0,86.0,11,58,2,541,326,7842,false
1251,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date,TypedScheduleGenerator,"generateSchedule(Calendar, Calendar, int, int, StubType)",5.0,1.0,4.0,1.0,2.0,1.0,17.0,5.0,0.0,5.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,17.0,0.0,14.0,7.0,15.0,2.0,0.0,1.0,203.0,193.0,306.0,0.0,0.0,7.0,31.0,0.0,36.0,1.0625,0.818181818181818,34.0,2.11764705882353,2.26666666666667,10.0,60.0,1.0,1447.0,77.0,11,58,2,541,326,7842,true
1253,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date,TypedScheduleGenerator,"createPeriod(Calendar, Calendar, Calendar, Calendar, boolean)",5.0,1.0,4.0,1.0,1.0,2.0,20.0,3.0,0.0,7.0,0.0,15.0,0.0,3.0,4.0,0.0,0.0,6.0,0.0,0.5,0.0,2.0,0.0,17.0,0.0,14.0,7.0,15.0,2.0,0.0,1.0,203.0,193.0,306.0,0.0,0.0,7.0,31.0,0.0,36.0,1.0625,0.818181818181818,34.0,2.11764705882353,2.26666666666667,10.0,60.0,1.0,1447.0,77.0,11,58,2,541,326,7842,true
1258,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date,ScheduleGenerator,"generateSchedule(Calendar, String, Frequency, StubType, Period)",5.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,5.0,18.0,1.0,0.0,1.0,538.0,538.0,104.0,0.0,0.0,6.0,31.0,0.0,45.0,1.0,1.0,45.0,2.5,2.5,10.0,60.0,1.0,1447.0,77.0,11,58,2,541,326,7842,true
1261,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date,ScheduleGenerator,"generateSchedule(Calendar, Tenor, Frequency, StubType, int)",5.0,0.0,2.0,1.0,0.0,1.0,9.0,1.0,0.0,6.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,18.0,0.0,13.0,5.0,18.0,1.0,0.0,1.0,538.0,538.0,104.0,0.0,0.0,6.0,31.0,0.0,45.0,1.0,1.0,45.0,2.5,2.5,10.0,60.0,1.0,1447.0,77.0,11,58,2,541,326,7842,true
1263,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date,ScheduleGenerator,"generateSchedule(Calendar, Tenor, Frequency, StubType, Period, int)",6.0,0.0,2.0,1.0,0.0,1.0,9.0,1.0,0.0,7.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,18.0,0.0,13.0,5.0,18.0,1.0,0.0,1.0,538.0,538.0,104.0,0.0,0.0,6.0,31.0,0.0,45.0,1.0,1.0,45.0,2.5,2.5,10.0,60.0,1.0,1447.0,77.0,11,58,2,541,326,7842,true
1264,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date,ScheduleGenerator,"generateSchedule(Calendar, Calendar, Frequency, StubType)",4.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,5.0,18.0,1.0,0.0,1.0,538.0,538.0,104.0,0.0,0.0,6.0,31.0,0.0,45.0,1.0,1.0,45.0,2.5,2.5,10.0,60.0,1.0,1447.0,77.0,11,58,2,541,326,7842,false
1266,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date,ScheduleGenerator,"generateSchedule(Calendar, Calendar, Frequency, StubType, Period)",5.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,5.0,18.0,1.0,0.0,1.0,538.0,538.0,104.0,0.0,0.0,6.0,31.0,0.0,45.0,1.0,1.0,45.0,2.5,2.5,10.0,60.0,1.0,1447.0,77.0,11,58,2,541,326,7842,true
1273,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.common,Iso3166Country,"Iso3166Country(String, String, int)",3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,10.0,?,533.0,506.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,34.0,0.0,1229.0,42.0,11,58,2,541,326,7842,false
1274,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.common,Iso4217Currency,"Iso4217Currency(String, Iso3166Country[], String)",3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,9.0,4.0,10.0,?,372.0,336.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,1.0,0.2,9.0,1.0,1.0,4.0,34.0,0.0,1229.0,42.0,11,58,2,541,326,7842,false
1277,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.common,Iso4217Currency,"Iso4217Currency(String, Iso4217Currency, String)",3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,9.0,4.0,10.0,?,372.0,336.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,1.0,0.2,9.0,1.0,1.0,4.0,34.0,0.0,1229.0,42.0,11,58,2,541,326,7842,false
43,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date,ScheduleGenerator,"generateSchedule(Calendar, Calendar, int, int, StubType, Period, int)",7.0,0.0,9.0,2.0,0.0,5.0,176.0,23.0,0.0,18.0,0.0,32.0,0.1,3.0,6.0,1.0,0.0,7.0,0.0,0.428571428571429,0.0,0.0,0.0,18.0,0.0,13.0,5.0,18.0,1.0,0.0,1.0,538.0,538.0,104.0,0.0,0.0,6.0,31.0,0.0,45.0,1.0,1.0,45.0,2.5,2.5,10.0,60.0,1.0,1447.0,77.0,11,58,2,541,326,7842,true
44,/mnt/qualitas/qualitas_corpus_compile/jFin_DateMath-R1.0.1,org.jfin.date.holiday.financialcalendarimpl,InfoFileEntry(String," String, String, Iso4217Currency, String, Iso3166Country, String, String)",8.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,8.0,0.0,16.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,1.0,0.0,2.0,8.0,10.0,0.0,1.0,309.0,157.0,88.0,0.119047619047619,0.0,2.0,26.0,0.0,46.0,0.926086956521739,0.333333333333333,30.0,1.91666666666667,3.75,6.0,33.0,0.0,790.0,64.0,11,58,2,541,326,7842,true
20506,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.data.xy,IntervalXYDataset,"getEndYValue(int, int)",2.0,7.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,?,0.0,0.0,8.0,0.0,?,?,87.0,87.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,1.0,39.0,564.0,12.0,9554.0,584.0,69,960,103,11810,10192,247421,false
20682,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.data.xy,XYDatasetTableModel,"XYDatasetTableModel(TableXYDataset)",1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,10.0,0.0,0.0,4.0,8.0,1.0,16.0,2.0,187.0,161.0,100.0,0.357142857142857,0.0,5.0,16.0,0.0,17.0,0.555555555555556,0.8,14.0,1.7,1.75,39.0,564.0,12.0,9554.0,584.0,69,960,103,11810,10192,247421,false
20834,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.data.xy,DefaultTableXYDataset,"getIntervalPositionFactor()",0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,36.0,3.0,4.0,5.0,33.0,5.0,18.0,5.0,580.0,542.0,1609.0,0.354166666666667,0.0,14.0,93.0,0.0,73.0,0.76,0.911764705882353,70.0,2.02777777777778,2.12121212121212,39.0,564.0,12.0,9554.0,584.0,69,960,103,11810,10192,247421,false
21048,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.annotations,XYTextAnnotation,"getPaint()",0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,31.0,3.0,1.0,4.0,19.0,18.0,6.0,2.0,583.0,409.0,144.0,0.177248677248677,5.0,10.0,49.0,1.0,58.0,0.925925925925926,0.5,39.0,1.87096774193548,2.05263157894737,15.0,179.0,3.0,4573.0,226.0,69,960,103,11810,10192,247421,false
21102,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.annotations,XYPointerAnnotation,"getTipRadius()",0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,23.0,4.0,1.0,4.0,15.0,14.0,32.0,3.0,452.0,349.0,363.0,0.310526315789474,5.0,11.0,70.0,0.0,40.0,0.902597402597403,0.5,30.0,1.73913043478261,2.0,15.0,179.0,3.0,4573.0,226.0,69,960,103,11810,10192,247421,false
21696,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.block,LineBorder,"writeObject(ObjectOutputStream)",1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,170.0,170.0,0.0,0.5,0.0,0.0,9.0,0.0,23.0,0.78125,1.0,23.0,2.55555555555556,2.55555555555556,16.0,194.0,5.0,4257.0,218.0,69,960,103,11810,10192,247421,false
21978,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart,StandardChartTheme,"setPlotOutlinePaint(Paint)",1.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,32.0,1.0,93.0,1.0,69.0,40.0,61.0,32.0,0.0,1.0,1768.0,1286.0,2648.0,0.0916354556803995,0.0,49.0,217.0,0.0,237.0,0.935801630434783,0.542857142857143,173.0,2.54838709677419,2.83606557377049,22.0,415.0,4.0,12125.0,523.0,69,960,103,11810,10192,247421,false
22022,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart,StandardChartTheme,"applyToBlockContainer(BlockContainer)",1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,32.0,1.0,93.0,1.0,69.0,40.0,61.0,32.0,0.0,1.0,1768.0,1286.0,2648.0,0.0916354556803995,0.0,49.0,217.0,0.0,237.0,0.935801630434783,0.542857142857143,173.0,2.54838709677419,2.83606557377049,22.0,415.0,4.0,12125.0,523.0,69,960,103,11810,10192,247421,false
22337,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.renderer.category,CategoryItemRenderer,"setPositiveItemLabelPosition(ItemLabelPosition, boolean)",2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,132.0,?,0.0,0.0,68.0,0.0,?,?,1726.0,868.0,0.0,0.0,0.0,15.0,132.0,0.0,132.0,0.0,0.0,68.0,1.0,1.0,28.0,387.0,2.0,14624.0,551.0,69,960,103,11810,10192,247421,false
22873,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.renderer.xy,XYItemRenderer,"setSeriesVisible(Boolean, boolean)",2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,134.0,?,0.0,0.0,71.0,0.0,?,?,1644.0,859.0,0.0,0.0,0.0,16.0,134.0,0.0,134.0,0.0,0.0,71.0,1.0,1.0,42.0,502.0,2.0,18042.0,690.0,69,960,103,11810,10192,247421,false
23011,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.renderer.xy,AbstractXYItemRenderer,"addAnnotation(XYAnnotation, Layer)",2.0,0.0,0.0,0.0,0.0,2.0,17.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,56.0,?,10.0,22.0,42.0,14.0,?,2.0,1678.0,1460.0,5860.0,0.0726764500349406,0.0,28.0,141.0,18.0,185.0,0.932467532467532,?,164.0,3.30357142857143,3.9047619047619,42.0,502.0,2.0,18042.0,690.0,69,960,103,11810,10192,247421,false
25973,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.plot,MultiplePiePlot,"setAggregatedItemsPaint(Paint)",1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,24.0,3.0,6.0,18.0,16.0,9.0,60.0,2.0,587.0,414.0,1184.0,0.298245614035088,0.0,32.0,134.0,0.0,68.0,0.830917874396135,0.619047619047619,46.0,2.83333333333333,2.875,46.0,1076.0,5.0,33993.0,1556.0,69,960,103,11810,10192,247421,false
26111,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.entity,EntityCollection,"getEntities()",0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,?,0.0,0.0,8.0,0.0,?,?,62.0,62.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,1.0,14.0,121.0,1.0,2198.0,142.0,69,960,103,11810,10192,247421,false
26149,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.plot.dial,StandardDialRange,"getScaleIndex()",0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,22.0,3.0,0.0,4.0,15.0,7.0,6.0,2.0,370.0,257.0,471.0,0.34640522875817,0.0,6.0,36.0,0.0,36.0,0.80952380952381,0.65,25.0,1.63636363636364,1.66666666666667,14.0,201.0,4.0,5139.0,273.0,69,960,103,11810,10192,247421,false
27080,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.data,KeyedObjects2D,"removeObject(Comparable, Comparable)",2.0,2.0,0.0,0.0,2.0,4.0,55.0,12.0,0.0,9.0,0.0,18.0,1.0,2.0,10.0,3.0,0.0,5.0,0.0,0.4,2.0,1.0,0.0,22.0,2.0,1.0,2.0,21.0,4.0,0.0,1.0,467.0,432.0,336.0,0.514285714285714,0.0,2.0,31.0,0.0,63.0,0.666666666666667,0.954545454545455,58.0,2.86363636363636,2.76190476190476,16.0,197.0,8.0,3899.0,208.0,69,960,103,11810,10192,247421,false
1280,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.data.xy,YIntervalSeries,"YIntervalSeries(Comparable, boolean, boolean)",3.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,8.0,0.0,33.0,3.0,106.0,106.0,81.0,0.0,0.0,7.0,58.0,0.0,8.0,0.0,1.0,8.0,1.0,1.0,39.0,564.0,12.0,9554.0,584.0,69,960,103,11810,10192,247421,false
1369,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.labels,BoxAndWhiskerXYToolTipGenerator,"BoxAndWhiskerXYToolTipGenerator(String, DateFormat, NumberFormat)",3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,3.0,4.0,2.0,11.0,3.0,89.0,89.0,82.0,0.0,1.0,6.0,29.0,0.0,8.0,1.33333333333333,0.75,8.0,2.0,2.0,26.0,207.0,11.0,4046.0,208.0,69,960,103,11810,10192,247421,false
1385,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.labels,BubbleXYItemLabelGenerator,"generateLabelString(XYDataset, int, int)",3.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,3.0,0.0,4.0,10.0,4.0,8.0,2.0,212.0,212.0,126.0,0.428571428571429,1.0,5.0,29.0,0.0,21.0,0.888888888888889,0.9,21.0,2.1,2.1,26.0,207.0,11.0,4046.0,208.0,69,960,103,11810,10192,247421,false
1409,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.block,FlowArrangement,"arrangeFF(BlockContainer, Graphics2D, RectangleConstraint)",3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,4.0,4.0,14.0,5.0,0.0,1.0,390.0,390.0,382.0,0.0454545454545455,0.0,5.0,27.0,0.0,46.0,0.953846153846154,1.0,46.0,3.28571428571429,3.28571428571429,16.0,194.0,5.0,4257.0,218.0,69,960,103,11810,10192,247421,false
1415,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.block,BlockBorder,"BlockBorder(double, double, double, double, Paint)",5.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,180.0,180.0,0.0,0.833333333333333,1.0,0.0,11.0,0.0,21.0,0.9,0.9,21.0,1.90909090909091,1.90909090909091,16.0,194.0,5.0,4257.0,218.0,69,960,103,11810,10192,247421,true
1493,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart,ChartUtilities,"writeChartAsPNG(OutputStream, JFreeChart, int, int)",4.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,?,3.0,8.0,27.0,0.0,?,1.0,656.0,656.0,588.0,0.0,0.0,12.0,42.0,0.0,45.0,0.0,?,45.0,1.66666666666667,1.66666666666667,22.0,415.0,4.0,12125.0,523.0,69,960,103,11810,10192,247421,false
1509,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart,ChartUtilities,"encodeAsPNG(BufferedImage, boolean, int)",3.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,?,3.0,8.0,27.0,0.0,?,1.0,656.0,656.0,588.0,0.0,0.0,12.0,42.0,0.0,45.0,0.0,?,45.0,1.66666666666667,1.66666666666667,22.0,415.0,4.0,12125.0,523.0,69,960,103,11810,10192,247421,false
1530,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.renderer.category,CategoryItemRenderer,"drawDomainGridline(Graphics2D, CategoryPlot, Rectangle2D, double)",4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,132.0,?,0.0,0.0,68.0,0.0,?,?,1726.0,868.0,0.0,0.0,0.0,15.0,132.0,0.0,132.0,0.0,0.0,68.0,1.0,1.0,28.0,387.0,2.0,14624.0,551.0,69,960,103,11810,10192,247421,false
1544,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.renderer.category,AbstractCategoryItemRenderer,"drawDomainGridline(Graphics2D, CategoryPlot, Rectangle2D, double)",4.0,0.0,4.0,2.0,0.0,2.0,32.0,5.0,0.0,8.0,0.0,12.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.333333333333333,4.0,15.0,0.0,57.0,?,11.0,24.0,42.0,16.0,?,2.0,1660.0,1404.0,6529.0,0.0538961038961039,0.0,30.0,152.0,8.0,174.0,0.947544642857143,?,151.0,3.05263157894737,3.5952380952381,28.0,387.0,2.0,14624.0,551.0,69,960,103,11810,10192,247421,false
1578,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.renderer.category,LineRenderer3D,"drawDomainGridline(Graphics2D, CategoryPlot, Rectangle2D, double)",4.0,0.0,2.0,1.0,0.0,2.0,32.0,3.0,0.0,13.0,0.0,15.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.333333333333333,2.0,3.0,0.0,16.0,7.0,2.0,9.0,13.0,7.0,272.0,4.0,573.0,527.0,632.0,0.346153846153846,3.0,33.0,377.0,0.0,46.0,0.904761904761905,0.647058823529412,42.0,2.875,3.23076923076923,28.0,387.0,2.0,14624.0,551.0,69,960,103,11810,10192,247421,false
1596,/mnt/qualitas/qualitas_corpus_compile/jfreechart-1.0.13,org.jfree.chart.renderer.xy,StackedXYAreaRenderer,"getPreviousHeight(TableXYDataset, int, int)",3.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,0.0,6.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,16.0,6.0,3.0,12.0,14.0,3.0,245.0,4.0,579.0,551.0,547.0,0.109090909090909,0.0,34.0,360.0,0.0,58.0,0.844444444444444,0.846153846153846,56.0,3.625,4.0,42.0,502.0,2.0,18042.0,690.0,69,960,103,11810,10192,247421,false
