@relation my_relation
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 real
@attribute attr40 real
@attribute attr41 real
@attribute attr42 real
@attribute attr43 real
@attribute attr44 real
@attribute attr45 real
@attribute attr46 real
@attribute attr47 real
@attribute attr48 real
@attribute attr49 real
@attribute attr50 real
@attribute attr51 real
@attribute attr52 real
@attribute attr53 real
@attribute attr54 real
@attribute attr55 real
@attribute attr56 real
@attribute attr57 real
@attribute attr58 real
@attribute attr59 real
@attribute attr60 real
@attribute attr61 real
@attribute attr62 real
@attribute attr63 real
@attribute attr64 real
@attribute attr65 real
@attribute attr66 real
@attribute attr67 real
@attribute attr68 real
@attribute attr69 real
@attribute attr70 real
@attribute attr71 real
@attribute attr72 real
@attribute attr73 real
@attribute attr74 real
@attribute attr75 real
@attribute attr76 real
@attribute attr77 real
@attribute attr78 real
@attribute attr79 real
@attribute attr80 real
@attribute attr81 real
@attribute attr82 string
@data
2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,26.0,15.0,1.0,0.2,0.0,1.0,7.0,0.0,6.0,0.75,0.6,4.0,1.2,1.333333,4.0,12.0,0.0,87.0,17.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,26.0,15.0,1.0,0.2,0.0,1.0,7.0,0.0,6.0,0.75,0.6,4.0,1.2,1.333333,4.0,12.0,0.0,87.0,17.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,'Y0'
2.0,0.0,5.0,4.0,0.0,2.0,27.0,8.0,0.0,7.0,0.0,15.0,0.285714,8.0,14.0,2.0,1.0,17.0,0.0,0.470588,0.0,0.0,1.0,5.0,2.0,7.0,15.0,5.0,1.0,7.0,2.0,92.0,92.0,26.0,0.333333,0.0,24.0,55.0,0.0,23.0,0.5,1.0,23.0,4.6,4.6,5.0,17.0,0.0,252.0,19.0,108.0,795.0,87.0,4165.0,3476.0,25691.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,'Y1'
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,133.0,235.0,0.0,2888.0,235.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,133.0,235.0,0.0,2888.0,235.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,133.0,235.0,0.0,2888.0,235.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,7.0,438.0,69.0,0.0,27.0,0.0,34.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,2.0,6.0,11.0,8.0,0.0,1.0,947.0,947.0,7.0,0.6,0.0,7.0,18.0,0.0,149.0,0.7625,1.0,149.0,13.545455,13.545455,27.0,237.0,2.0,5531.0,246.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,1.0,0.0,'Y0'
4.0,0.0,1.0,1.0,0.0,6.0,111.0,21.0,0.0,16.0,0.0,19.0,0.666667,2.0,4.0,2.0,1.0,4.0,0.0,0.5,0.0,2.0,1.0,35.0,3.0,3.0,4.0,33.0,2.0,0.0,2.0,754.0,724.0,11.0,0.878788,0.0,3.0,46.0,0.0,132.0,0.455882,0.935484,127.0,3.771429,3.848485,4.0,77.0,0.0,1466.0,79.0,24.0,525.0,67.0,4143.0,3956.0,75688.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,0.0,4.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0,34.0,31.0,0.0,2.0,0.0,'Y0'
1.0,0.0,3.0,1.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,40.0,40.0,1.0,1.0,0.0,2.0,3.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,40.0,2.0,40.0,786.0,63.0,3884.0,3333.0,53617.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,'Y0'
1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,25.0,15.0,5.0,0.0,5.0,2.0,214.0,214.0,27.0,1.0,0.0,22.0,51.0,0.0,29.0,0.0,1.0,29.0,5.8,5.8,14.0,41.0,1.0,1004.0,41.0,40.0,786.0,63.0,3884.0,3333.0,53617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,'Y0'
2.0,0.0,19.0,6.0,0.0,6.0,143.0,17.0,0.0,20.0,0.0,47.0,0.0,11.0,22.0,0.0,0.0,33.0,0.0,0.333333,0.0,0.0,0.0,5.0,0.0,25.0,15.0,5.0,0.0,5.0,2.0,214.0,214.0,27.0,1.0,0.0,22.0,51.0,0.0,29.0,0.0,1.0,29.0,5.8,5.8,14.0,41.0,1.0,1004.0,41.0,40.0,786.0,63.0,3884.0,3333.0,53617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,'Y1'
2.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,11.0,7.0,0.0,10.0,2.0,151.0,151.0,16.0,0.0,0.0,11.0,37.0,0.0,24.0,0.0,1.0,24.0,3.428571,3.428571,4.0,32.0,0.0,473.0,32.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,7.0,7.0,1.0,0.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,11.0,7.0,0.0,10.0,2.0,151.0,151.0,16.0,0.0,0.0,11.0,37.0,0.0,24.0,0.0,1.0,24.0,3.428571,3.428571,4.0,32.0,0.0,473.0,32.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,7.0,7.0,1.0,0.0,0.0,'Y0'
2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,11.0,7.0,0.0,10.0,2.0,151.0,151.0,16.0,0.0,0.0,11.0,37.0,0.0,24.0,0.0,1.0,24.0,3.428571,3.428571,4.0,32.0,0.0,473.0,32.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,7.0,7.0,1.0,0.0,0.0,'Y0'
1.0,1.0,11.0,1.0,1.0,2.0,10.0,2.0,0.0,3.0,0.0,21.0,0.176471,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,14.0,0.0,12.0,8.0,11.0,11.0,520.0,5.0,319.0,261.0,15.0,1.0,5.0,4.0,32.0,0.0,31.0,0.86014,0.428571,20.0,2.214286,1.818182,10.0,44.0,0.0,903.0,52.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,7.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,3.0,0.0,'Y1'
0.0,0.0,10.0,4.0,0.0,11.0,171.0,39.0,5.0,18.0,2.0,31.0,0.230769,5.0,10.0,3.0,5.0,17.0,2.0,0.294118,0.0,5.0,0.0,23.0,1.0,10.0,7.0,18.0,11.0,44.0,2.0,430.0,405.0,12.0,0.385714,2.0,7.0,42.0,0.0,87.0,0.921488,0.708333,82.0,3.782609,4.555556,6.0,54.0,0.0,1082.0,69.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,17.0,0.0,1.0,0.0,'Y1'
1.0,0.0,8.0,2.0,0.0,10.0,121.0,33.0,2.0,9.0,2.0,30.0,0.944444,5.0,7.0,17.0,1.0,16.0,2.0,0.3125,0.0,3.0,1.0,43.0,34.0,34.0,21.0,40.0,3.0,123.0,3.0,1400.0,1348.0,89.0,0.340244,0.0,38.0,302.0,0.0,256.0,0.944444,0.909091,249.0,5.953488,6.225,14.0,161.0,1.0,3417.0,181.0,28.0,813.0,36.0,4551.0,3762.0,68127.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,33.0,0.0,10.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,38.0,0.0,2.0,0.0,'Y0'
0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,79.0,45.0,0.0,0.238095,0.0,0.0,7.0,0.0,9.0,0.777778,0.428571,3.0,1.285714,1.0,6.0,16.0,0.0,467.0,20.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,'Y0'
1.0,1.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,79.0,45.0,0.0,0.238095,0.0,0.0,7.0,0.0,9.0,0.777778,0.428571,3.0,1.285714,1.0,6.0,16.0,0.0,467.0,20.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,79.0,45.0,0.0,0.238095,0.0,0.0,7.0,0.0,9.0,0.777778,0.428571,3.0,1.285714,1.0,6.0,16.0,0.0,467.0,20.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,'Y0'
0.0,1.0,0.0,0.0,1.0,4.0,137.0,7.0,0.0,15.0,0.0,17.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.666667,0.0,0.0,1.0,5.0,2.0,0.0,3.0,5.0,1.0,114.0,6.0,233.0,233.0,5.0,0.333333,0.0,5.0,18.0,0.0,15.0,0.75,1.0,15.0,3.0,3.0,6.0,16.0,0.0,467.0,20.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,'Y0'
0.0,0.0,10.0,3.0,0.0,8.0,235.0,25.0,0.0,24.0,0.0,32.0,0.0,4.0,4.0,0.0,0.0,12.0,0.0,0.333333,0.0,0.0,0.0,1.0,1.0,10.0,4.0,1.0,0.0,44.0,2.0,239.0,239.0,4.0,1.0,0.0,6.0,13.0,0.0,25.0,0.0,0.913043,25.0,25.0,25.0,14.0,40.0,0.0,1875.0,65.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,'Y1'
1.0,1.0,0.0,0.0,1.0,9.0,177.0,21.0,0.0,19.0,0.0,20.0,0.0,4.0,9.0,0.0,0.0,9.0,0.0,0.444444,0.0,0.0,6.0,2.0,1.0,2.0,12.0,2.0,9.0,158.0,7.0,1405.0,1405.0,18.0,0.0,1.0,23.0,90.0,0.0,25.0,1.0,0.666667,25.0,12.5,12.5,12.0,39.0,0.0,2029.0,54.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,8.0,0.0,0.0,2.0,3.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,'Y0'
1.0,22.0,10.0,4.0,22.0,4.0,77.0,7.0,3.0,7.0,2.0,22.0,0.090909,7.0,8.0,1.0,0.0,18.0,2.0,0.388889,0.0,9.0,6.0,30.0,0.0,15.0,25.0,21.0,14.0,129.0,6.0,2396.0,2297.0,46.0,0.073892,2.0,22.0,93.0,22.0,102.0,0.972906,0.607143,87.0,3.4,4.142857,29.0,163.0,2.0,7792.0,230.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,12.0,0.0,0.0,1.0,4.0,1.0,10.0,0.0,3.0,26.0,1.0,3.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,5.0,25.0,21.0,0.0,0.0,0.0,'Y1'
4.0,0.0,0.0,0.0,0.0,6.0,120.0,12.0,0.0,14.0,0.0,15.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.666667,0.0,0.0,1.0,16.0,0.0,2.0,4.0,16.0,1.0,0.0,1.0,625.0,625.0,11.0,0.057143,0.0,3.0,29.0,0.0,65.0,0.933333,1.0,65.0,4.0625,4.0625,35.0,591.0,14.0,12350.0,880.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,1.0,'Y0'
5.0,1.0,0.0,0.0,1.0,7.0,193.0,21.0,0.0,26.0,0.0,27.0,1.0,4.0,10.0,1.0,0.0,10.0,0.0,0.4,0.0,0.0,5.0,2.0,1.0,3.0,10.0,2.0,9.0,158.0,7.0,1280.0,1280.0,15.0,0.0,1.0,23.0,91.0,0.0,24.0,1.0,0.666667,24.0,12.0,12.0,12.0,40.0,0.0,1908.0,62.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,8.0,0.0,0.0,2.0,3.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,'Y0'
4.0,0.0,9.0,2.0,0.0,7.0,177.0,20.0,1.0,13.0,1.0,35.0,0.428571,2.0,5.0,6.0,0.0,20.0,1.0,0.1,2.0,0.0,0.0,6.0,0.0,9.0,4.0,6.0,8.0,0.0,1.0,305.0,305.0,6.0,0.6,0.0,4.0,29.0,0.0,33.0,0.95,1.0,33.0,5.5,5.5,17.0,203.0,2.0,4016.0,326.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,0.0,8.0,0.0,0.0,6.0,7.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,'Y1'
2.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.333333,1.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,14.0,14.0,2.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,40.0,3.0,608.0,50.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,'Y0'
2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,14.0,14.0,2.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,40.0,3.0,608.0,50.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,'Y0'
1.0,2.0,0.0,0.0,2.0,1.0,22.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,60.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,6.0,3.0,3.0,3.0,40.0,3.0,608.0,50.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,'Y0'
4.0,0.0,13.0,1.0,0.0,3.0,47.0,13.0,0.0,10.0,0.0,27.0,0.071429,2.0,2.0,1.0,9.0,6.0,0.0,0.333333,0.0,1.0,0.0,12.0,0.0,22.0,5.0,11.0,2.0,77.0,7.0,181.0,176.0,12.0,1.0,0.0,10.0,31.0,0.0,32.0,0.363636,0.5,31.0,2.666667,2.818182,1.0,11.0,0.0,181.0,12.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,'Y1'
1.0,1.0,11.0,3.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,22.0,0.153846,6.0,6.0,2.0,0.0,17.0,2.0,0.352941,0.0,4.0,0.0,15.0,0.0,20.0,12.0,11.0,3.0,0.0,1.0,181.0,145.0,18.0,0.8,0.0,12.0,49.0,0.0,24.0,0.571429,0.733333,20.0,1.6,1.818182,7.0,55.0,0.0,1021.0,69.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,'Y1'
4.0,1.0,32.0,7.0,1.0,8.0,363.0,47.0,3.0,50.0,2.0,91.0,0.177778,13.0,14.0,8.0,4.0,42.0,2.0,0.309524,0.0,12.0,2.0,20.0,0.0,32.0,14.0,8.0,10.0,59.0,7.0,600.0,531.0,18.0,0.161905,1.0,16.0,66.0,1.0,72.0,0.947368,0.1875,60.0,3.6,7.5,12.0,40.0,1.0,1559.0,88.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,7.0,0.0,2.0,1.0,2.0,1.0,8.0,0.0,1.0,15.0,4.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,1.0,0.0,'Y1'
4.0,0.0,34.0,8.0,0.0,6.0,119.0,19.0,7.0,15.0,2.0,60.0,0.105263,11.0,7.0,4.0,0.0,32.0,2.0,0.34375,0.0,4.0,0.0,7.0,0.0,34.0,11.0,3.0,4.0,77.0,7.0,170.0,149.0,8.0,0.466667,0.0,12.0,40.0,0.0,25.0,0.75,0.2,21.0,3.571429,7.0,12.0,62.0,0.0,1884.0,94.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,'Y1'
4.0,0.0,28.0,7.0,0.0,7.0,127.0,23.0,3.0,21.0,2.0,66.0,0.151515,16.0,17.0,5.0,3.0,44.0,2.0,0.363636,1.0,17.0,1.0,75.0,0.0,110.0,38.0,58.0,15.0,0.0,1.0,1890.0,1767.0,103.0,0.402899,0.0,43.0,264.0,0.0,302.0,0.926126,0.757143,285.0,4.026667,4.913793,6.0,126.0,2.0,2701.0,156.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,70.0,5.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,74.0,58.0,0.0,0.0,0.0,'Y1'
3.0,0.0,29.0,7.0,0.0,7.0,142.0,26.0,2.0,22.0,2.0,69.0,0.171429,16.0,18.0,6.0,3.0,46.0,2.0,0.347826,1.0,17.0,1.0,75.0,0.0,110.0,38.0,58.0,15.0,0.0,1.0,1890.0,1767.0,103.0,0.402899,0.0,43.0,264.0,0.0,302.0,0.926126,0.757143,285.0,4.026667,4.913793,6.0,126.0,2.0,2701.0,156.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,70.0,5.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,74.0,58.0,0.0,0.0,0.0,'Y1'
4.0,0.0,52.0,6.0,0.0,6.0,157.0,15.0,2.0,23.0,2.0,112.0,0.103448,6.0,22.0,6.0,0.0,77.0,2.0,0.077922,0.0,5.0,0.0,9.0,0.0,52.0,6.0,4.0,6.0,77.0,7.0,227.0,186.0,22.0,0.178571,0.0,9.0,86.0,0.0,23.0,0.895833,0.285714,18.0,2.555556,4.5,9.0,51.0,0.0,1616.0,84.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,'Y1'
6.0,0.0,16.0,7.0,0.0,7.0,139.0,17.0,0.0,21.0,0.0,47.0,0.2,16.0,17.0,4.0,3.0,30.0,0.0,0.533333,0.0,9.0,0.0,15.0,1.0,23.0,19.0,6.0,7.0,3.0,2.0,285.0,213.0,24.0,0.252747,0.0,20.0,59.0,0.0,34.0,0.887755,0.357143,25.0,2.266667,4.166667,39.0,171.0,0.0,5595.0,278.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,'Y1'
